event_id,timestamp,equipment_id,event_type,details
1256,2023-10-25 05:43:43.753417,MCH009,ALARM,Pre-stop alarm: Hydraulic Leak
1257,2023-10-25 05:43:43.753417,MCH009,STOP,Stop: Hydraulic Leak
1258,2023-10-25 12:05:41.821410,MCH009,START,Restart after Unplanned - Breakdown
1259,2023-10-25 14:09:58.049329,MCH009,ALARM,Pre-stop alarm: Sensor Error
1260,2023-10-25 14:09:58.049329,MCH009,STOP,Stop: Sensor Error
1261,2023-10-25 14:46:01.718164,MCH009,START,Restart after Unplanned - Breakdown
1262,2023-10-25 20:27:31.550261,MCH009,ALARM,Pre-stop alarm: Other Breakdown
1263,2023-10-25 20:27:31.550261,MCH009,STOP,Stop: Other Breakdown
1264,2023-10-25 22:46:45.499303,MCH009,START,Restart after Unplanned - Breakdown
1267,2023-10-26 06:47:44.451651,MCH009,STOP,Stop: Quality Issue
1268,2023-10-26 06:48:30.467536,MCH009,START,Restart after Unplanned - Process
1272,2023-10-28 03:28:26.503880,MCH009,ALARM,Pre-stop alarm: Mechanical Failure
1273,2023-10-28 03:28:26.503880,MCH009,STOP,Stop: Mechanical Failure
1276,2023-10-28 07:03:27.170015,MCH009,START,Restart after Unplanned - Breakdown
1291,2023-11-01 23:38:17.393327,MCH009,STOP,Stop: Setup Adjustment
1292,2023-11-02 00:05:17.545079,MCH009,START,Restart after Changeover
1303,2023-11-03 23:07:38.525389,MCH009,ALARM,Pre-stop alarm: Electrical Fault
1304,2023-11-03 23:07:38.525389,MCH009,STOP,Stop: Electrical Fault
1306,2023-11-04 02:18:34.852677,MCH009,START,Restart after Unplanned - Breakdown
1326,2023-11-08 20:41:07.018898,MCH009,STOP,Stop: Setup Adjustment
1327,2023-11-08 21:15:45.608952,MCH009,START,Restart after Changeover
1357,2023-11-19 04:26:20.766238,MCH009,ALARM,Pre-stop alarm: Other Breakdown
1358,2023-11-19 04:26:20.766238,MCH009,STOP,Stop: Other Breakdown
1359,2023-11-19 08:01:31.650355,MCH009,START,Restart after Unplanned - Breakdown
1367,2023-11-21 03:40:35.562865,MCH009,ALARM,Pre-stop alarm: Other Breakdown
1368,2023-11-21 03:40:35.562865,MCH009,STOP,Stop: Other Breakdown
1369,2023-11-21 04:38:06.019511,MCH009,START,Restart after Unplanned - Breakdown
1381,2023-11-23 13:22:25.518286,MCH009,ALARM,Pre-stop alarm: Sensor Error
1382,2023-11-23 13:22:25.518286,MCH009,STOP,Stop: Sensor Error
1383,2023-11-23 16:52:55.622860,MCH009,START,Restart after Unplanned - Breakdown
1403,2023-11-29 08:28:52.291507,MCH009,STOP,Stop: Product Changeover
1404,2023-11-29 08:57:59.548246,MCH009,START,Restart after Changeover
1423,2023-12-05 06:58:12.915047,MCH009,STOP,Stop: Operator Error
1424,2023-12-05 08:34:03.548003,MCH009,START,Restart after Unplanned - Process
1445,2023-12-07 04:49:07.105662,MCH009,ALARM,Pre-stop alarm: Electrical Fault
1446,2023-12-07 04:49:07.105662,MCH009,STOP,Stop: Electrical Fault
1447,2023-12-07 09:59:34.888060,MCH009,START,Restart after Unplanned - Breakdown
1454,2023-12-09 22:58:49.204386,MCH009,ALARM,Pre-stop alarm: Mechanical Failure
1455,2023-12-09 22:58:49.204386,MCH009,STOP,Stop: Mechanical Failure
1456,2023-12-09 23:56:54.402872,MCH009,START,Restart after Unplanned - Breakdown
1483,2023-12-17 02:14:01.089071,MCH009,ALARM,Pre-stop alarm: Sensor Error
1484,2023-12-17 02:14:01.089071,MCH009,STOP,Stop: Sensor Error
1485,2023-12-17 05:20:42.661769,MCH009,START,Restart after Unplanned - Breakdown
1492,2023-12-18 21:06:01.007263,MCH009,ALARM,Pre-stop alarm: Electrical Fault
1493,2023-12-18 21:06:01.007263,MCH009,STOP,Stop: Electrical Fault
1496,2023-12-19 01:49:25.559296,MCH009,START,Restart after Unplanned - Breakdown
5,2023-01-01 07:39:00.000000,MCH010,START,Initial startup
37,2023-01-05 07:47:56.329400,MCH010,STOP,Stop: Software Update
39,2023-01-05 15:39:20.565345,MCH010,START,Restart after Planned Maintenance
88,2023-01-23 18:41:32.215283,MCH010,ALARM,Pre-stop alarm: Hydraulic Leak
89,2023-01-23 18:41:32.215283,MCH010,STOP,Stop: Hydraulic Leak
96,2023-01-24 03:28:07.035735,MCH010,START,Restart after Unplanned - Breakdown
104,2023-01-25 14:05:14.161738,MCH010,ALARM,Pre-stop alarm: Other Breakdown
105,2023-01-25 14:05:14.161738,MCH010,STOP,Stop: Other Breakdown
106,2023-01-25 18:47:25.228870,MCH010,START,Restart after Unplanned - Breakdown
129,2023-02-02 02:45:04.199995,MCH010,ALARM,Pre-stop alarm: Sensor Error
130,2023-02-02 02:45:04.199995,MCH010,STOP,Stop: Sensor Error
131,2023-02-02 10:02:01.666919,MCH010,START,Restart after Unplanned - Breakdown
231,2023-02-23 23:13:31.344683,MCH010,ALARM,Pre-stop alarm: Hydraulic Leak
232,2023-02-23 23:13:31.344683,MCH010,STOP,Stop: Hydraulic Leak
234,2023-02-24 08:47:12.202420,MCH010,START,Restart after Unplanned - Breakdown
283,2023-03-09 00:18:08.744998,MCH010,ALARM,Pre-stop alarm: Mechanical Failure
284,2023-03-09 00:18:08.744998,MCH010,STOP,Stop: Mechanical Failure
285,2023-03-09 03:28:25.606786,MCH010,START,Restart after Unplanned - Breakdown
294,2023-03-10 22:59:44.797429,MCH010,STOP,Stop: Calibration
295,2023-03-11 06:10:06.532782,MCH010,START,Restart after Planned Maintenance
352,2023-03-22 03:37:42.884453,MCH010,STOP,Stop: Setup Adjustment
353,2023-03-22 04:11:45.602344,MCH010,START,Restart after Changeover
409,2023-04-10 19:29:10.421250,MCH010,ALARM,Pre-stop alarm: Sensor Error
410,2023-04-10 19:29:10.421250,MCH010,STOP,Stop: Sensor Error
411,2023-04-10 22:16:20.546196,MCH010,START,Restart after Unplanned - Breakdown
434,2023-04-16 13:07:31.434699,MCH010,ALARM,Pre-stop alarm: Other Breakdown
435,2023-04-16 13:07:31.434699,MCH010,STOP,Stop: Other Breakdown
436,2023-04-16 14:10:57.855472,MCH010,START,Restart after Unplanned - Breakdown
452,2023-04-21 05:42:01.172755,MCH010,STOP,Stop: Setup Adjustment
453,2023-04-21 06:15:58.820538,MCH010,START,Restart after Changeover
476,2023-04-25 11:55:35.865089,MCH010,ALARM,Pre-stop alarm: Other Breakdown
477,2023-04-25 11:55:35.865089,MCH010,STOP,Stop: Other Breakdown
479,2023-04-25 21:17:13.273702,MCH010,START,Restart after Unplanned - Breakdown
483,2023-04-29 06:30:33.693459,MCH010,ALARM,Pre-stop alarm: Other Breakdown
484,2023-04-29 06:30:33.693459,MCH010,STOP,Stop: Other Breakdown
485,2023-04-29 18:29:35.368694,MCH010,START,Restart after Unplanned - Breakdown
522,2023-05-05 16:17:44.126856,MCH010,ALARM,Pre-stop alarm: Electrical Fault
523,2023-05-05 16:17:44.126856,MCH010,STOP,Stop: Electrical Fault
524,2023-05-05 16:47:50.018579,MCH010,START,Restart after Unplanned - Breakdown
563,2023-05-17 06:36:48.583070,MCH010,STOP,Stop: Product Changeover
564,2023-05-17 07:08:45.569607,MCH010,START,Restart after Changeover
574,2023-05-20 20:26:30.335674,MCH010,ALARM,Pre-stop alarm: Mechanical Failure
575,2023-05-20 20:26:30.335674,MCH010,STOP,Stop: Mechanical Failure
576,2023-05-21 03:35:35.743230,MCH010,START,Restart after Unplanned - Breakdown
643,2023-06-03 23:46:49.267727,MCH010,ALARM,Pre-stop alarm: Hydraulic Leak
644,2023-06-03 23:46:49.267727,MCH010,STOP,Stop: Hydraulic Leak
645,2023-06-04 07:03:37.448332,MCH010,START,Restart after Unplanned - Breakdown
699,2023-06-16 12:18:25.954608,MCH010,STOP,Stop: Quality Issue
700,2023-06-16 13:41:57.668026,MCH010,START,Restart after Unplanned - Process
713,2023-06-19 14:11:20.970614,MCH010,ALARM,Pre-stop alarm: Hydraulic Leak
714,2023-06-19 14:11:20.970614,MCH010,STOP,Stop: Hydraulic Leak
715,2023-06-19 14:52:25.556039,MCH010,START,Restart after Unplanned - Breakdown
759,2023-06-30 18:31:38.788686,MCH010,ALARM,Pre-stop alarm: Hydraulic Leak
760,2023-06-30 18:31:38.788686,MCH010,STOP,Stop: Hydraulic Leak
761,2023-06-30 18:33:53.207071,MCH010,START,Restart after Unplanned - Breakdown
786,2023-07-05 19:54:05.526997,MCH010,ALARM,Pre-stop alarm: Sensor Error
787,2023-07-05 19:54:05.526997,MCH010,STOP,Stop: Sensor Error
788,2023-07-06 07:00:04.413805,MCH010,START,Restart after Unplanned - Breakdown
800,2023-07-09 11:44:26.872120,MCH010,ALARM,Pre-stop alarm: Other Breakdown
801,2023-07-09 11:44:26.872120,MCH010,STOP,Stop: Other Breakdown
802,2023-07-09 13:59:21.196177,MCH010,START,Restart after Unplanned - Breakdown
832,2023-07-19 11:56:21.998521,MCH010,ALARM,Pre-stop alarm: Mechanical Failure
833,2023-07-19 11:56:21.998521,MCH010,STOP,Stop: Mechanical Failure
834,2023-07-19 12:30:21.571984,MCH010,START,Restart after Unplanned - Breakdown
859,2023-07-22 18:27:39.410336,MCH010,ALARM,Pre-stop alarm: Hydraulic Leak
860,2023-07-22 18:27:39.410336,MCH010,STOP,Stop: Hydraulic Leak
861,2023-07-23 00:02:44.719097,MCH010,START,Restart after Unplanned - Breakdown
877,2023-07-27 00:08:47.274627,MCH010,ALARM,Pre-stop alarm: Electrical Fault
878,2023-07-27 00:08:47.274627,MCH010,STOP,Stop: Electrical Fault
880,2023-07-27 02:47:17.356935,MCH010,START,Restart after Unplanned - Breakdown
881,2023-07-27 13:05:54.782633,MCH010,ALARM,Pre-stop alarm: Hydraulic Leak
882,2023-07-27 13:05:54.782633,MCH010,STOP,Stop: Hydraulic Leak
883,2023-07-27 15:03:12.969065,MCH010,START,Restart after Unplanned - Breakdown
884,2023-07-28 22:59:41.782524,MCH010,ALARM,Pre-stop alarm: Sensor Error
885,2023-07-28 22:59:41.782524,MCH010,STOP,Stop: Sensor Error
886,2023-07-29 02:15:36.140795,MCH010,START,Restart after Unplanned - Breakdown
887,2023-08-01 15:45:34.343629,MCH010,STOP,Stop: Operator Error
888,2023-08-01 18:18:12.925645,MCH010,START,Restart after Unplanned - Process
905,2023-08-06 02:18:55.469844,MCH010,ALARM,Pre-stop alarm: Hydraulic Leak
906,2023-08-06 02:18:55.469844,MCH010,STOP,Stop: Hydraulic Leak
907,2023-08-06 04:53:01.196231,MCH010,START,Restart after Unplanned - Breakdown
918,2023-08-09 07:31:47.036386,MCH010,ALARM,Pre-stop alarm: Hydraulic Leak
919,2023-08-09 07:31:47.036386,MCH010,STOP,Stop: Hydraulic Leak
920,2023-08-09 07:46:25.664805,MCH010,START,Restart after Unplanned - Breakdown
928,2023-08-11 02:58:15.432469,MCH010,ALARM,Pre-stop alarm: Sensor Error
929,2023-08-11 02:58:15.432469,MCH010,STOP,Stop: Sensor Error
935,2023-08-11 09:32:30.723390,MCH010,START,Restart after Unplanned - Breakdown
940,2023-08-13 02:06:11.742441,MCH010,STOP,Stop: Material Shortage
941,2023-08-13 02:25:51.284276,MCH010,START,Restart after Unplanned - Process
944,2023-08-14 06:23:51.474305,MCH010,STOP,Stop: Product Changeover
945,2023-08-14 06:49:11.425562,MCH010,START,Restart after Changeover
956,2023-08-16 21:09:21.708169,MCH010,ALARM,Pre-stop alarm: Electrical Fault
957,2023-08-16 21:09:21.708169,MCH010,STOP,Stop: Electrical Fault
958,2023-08-17 00:58:36.574340,MCH010,START,Restart after Unplanned - Breakdown
959,2023-08-17 04:33:32.838789,MCH010,ALARM,Pre-stop alarm: Mechanical Failure
960,2023-08-17 04:33:32.838789,MCH010,STOP,Stop: Mechanical Failure
961,2023-08-17 05:37:17.845676,MCH010,START,Restart after Unplanned - Breakdown
1054,2023-09-09 02:10:42.662057,MCH010,ALARM,Pre-stop alarm: Mechanical Failure
1055,2023-09-09 02:10:42.662057,MCH010,STOP,Stop: Mechanical Failure
1056,2023-09-09 07:46:49.641485,MCH010,START,Restart after Unplanned - Breakdown
1060,2023-09-09 17:12:28.215279,MCH010,ALARM,Pre-stop alarm: Electrical Fault
1061,2023-09-09 17:12:28.215279,MCH010,STOP,Stop: Electrical Fault
1062,2023-09-09 18:03:20.649120,MCH010,START,Restart after Unplanned - Breakdown
1085,2023-09-19 05:00:48.263326,MCH010,ALARM,Pre-stop alarm: Electrical Fault
1086,2023-09-19 05:00:48.263326,MCH010,STOP,Stop: Electrical Fault
1087,2023-09-19 06:28:36.890832,MCH010,START,Restart after Unplanned - Breakdown
1099,2023-09-21 11:05:34.975185,MCH010,STOP,Stop: Tooling Issue
1100,2023-09-21 11:16:39.107098,MCH010,START,Restart after Unplanned - Process
1153,2023-09-29 07:28:18.828733,MCH010,STOP,Stop: Setup Adjustment
1154,2023-09-29 07:56:05.657902,MCH010,START,Restart after Changeover
1162,2023-10-02 11:41:03.472991,MCH010,STOP,Stop: Quality Issue
1163,2023-10-02 11:59:22.616199,MCH010,START,Restart after Unplanned - Process
1347,2023-11-15 16:46:07.037408,MCH010,STOP,Stop: Material Shortage
1348,2023-11-15 17:39:13.208521,MCH010,START,Restart after Unplanned - Process
1352,2023-11-18 03:48:28.596953,MCH010,STOP,Stop: Setup Adjustment
1353,2023-11-18 04:23:59.982893,MCH010,START,Restart after Changeover
1392,2023-11-25 17:24:55.682036,MCH010,STOP,Stop: Routine Check
1393,2023-11-26 02:27:37.008851,MCH010,START,Restart after Planned Maintenance
1407,2023-11-29 20:02:33.346910,MCH010,STOP,Stop: Quality Issue
1409,2023-11-29 22:28:10.015264,MCH010,START,Restart after Unplanned - Process
1421,2023-12-05 04:19:30.295063,MCH010,ALARM,Pre-stop alarm: Hydraulic Leak
1422,2023-12-05 04:19:30.295063,MCH010,STOP,Stop: Hydraulic Leak
1436,2023-12-06 02:26:31.762434,MCH010,START,Restart after Unplanned - Breakdown
1470,2023-12-13 21:27:09.701953,MCH010,STOP,Stop: Tooling Issue
1471,2023-12-13 22:38:41.675691,MCH010,START,Restart after Unplanned - Process
1497,2023-12-19 02:32:45.063715,MCH010,STOP,Stop: Material Shortage
1498,2023-12-19 02:35:28.378029,MCH010,START,Restart after Unplanned - Process
